plate,row,fly,sex,pcvl,full,partial,acvl,log vein loss,extra vein,
plate1,a,1,f,0,0,0,0,0,0,
plate1,a,2,f,1,1,0,1,0,0,
plate1,a,3,f,0,0,0,0,0,0,
plate1,a,4,f,1,0,1,0,0,0,
plate1,a,5,f,0,0,0,0,0,0,
plate1,a,6,f,0,0,0,0,0,0,
plate1,a,7,f,0,0,0,0,0,0,
plate1,a,8,f,NA,NA,NA,NA,NA,NA,
plate1,a,9,f,0,0,0,0,0,0,
plate1,a,10,f,0,0,0,0,1,0,
plate1,a,11,f,0,0,0,0,0,0,
plate1,a,12,f,0,0,0,0,0,0,
plate1,b,1,m,0,0,0,0,0,0,
plate1,b,2,m,0,0,0,0,0,0,
plate1,b,3,m,0,0,0,0,0,0,
plate1,b,4,m,1,0,1,1,0,0,
plate1,b,5,m,0,0,0,0,0,0,
plate1,b,6,m,0,0,0,0,0,0,
plate1,b,7,m,0,0,0,0,0,1,
plate1,b,8,m,0,0,0,0,0,0,
plate1,b,9,m,0,0,0,0,0,0,
plate1,b,10,m,0,0,0,0,0,0,
plate1,b,11,m,0,0,0,0,0,0,
plate1,b,12,m,0,0,0,0,0,0,
plate1,c,1,f,0,0,0,0,0,0,
plate1,c,2,f,1,1,0,1,1,0,
plate1,c,3,f,0,0,0,0,0,0,
plate1,c,4,f,1,1,0,1,0,0,
plate1,c,5,f,0,0,0,0,0,0,
plate1,c,6,f,0,0,0,0,0,0,
plate1,c,7,f,0,0,0,0,0,0,
plate1,c,8,f,0,0,0,0,0,0,
plate1,c,9,f,1,1,0,1,0,0,
plate1,c,10,f,0,0,0,0,0,0,
plate1,c,11,f,0,0,0,0,0,0,
plate1,c,12,f,0,0,0,0,0,0,
plate1,d,1,m,0,0,0,0,0,0,
plate1,d,2,m,0,0,0,0,0,0,
plate1,d,3,m,0,0,0,0,0,0,
plate1,d,4,m,0,0,0,0,0,0,
plate1,d,5,m,0,0,0,0,0,0,
plate1,d,6,m,0,0,0,0,0,0,
plate1,d,7,m,1,1,0,0,0,0,
plate1,d,8,m,0,0,0,0,0,0,
plate1,d,9,m,0,0,0,0,0,0,
plate1,d,10,m,0,0,0,0,0,0,
plate1,d,11,m,0,0,0,0,0,0,
plate1,d,12,m,0,0,0,0,0,0,
plate1,e,1,f,1,1,0,1,0,0,
plate1,e,2,f,1,0,1,0,0,0,
plate1,e,3,f,0,0,0,0,0,0,
plate1,e,4,f,0,0,0,0,0,0,
plate1,e,5,f,0,0,0,0,0,0,
plate1,e,6,f,1,1,0,1,0,0,
plate1,e,7,f,0,0,0,0,0,0,
plate1,e,8,f,0,0,0,0,0,0,
plate1,e,9,f,0,0,0,0,0,0,
plate1,e,10,f,0,0,0,0,0,0,
plate1,e,11,f,0,0,0,0,0,0,
plate1,e,12,f,0,0,0,0,0,0,
plate1,f,1,m,0,0,0,0,0,0,
plate1,f,2,m,0,0,0,0,0,0,
plate1,f,3,m,0,0,0,0,0,0,
plate1,f,4,m,0,0,0,0,0,0,
plate1,f,5,m,0,0,0,0,0,0,
plate1,f,6,m,1,0,1,0,0,0,
plate1,f,7,m,1,1,0,1,0,0,
plate1,f,8,m,0,0,0,0,0,0,
plate1,f,9,m,0,0,0,0,0,0,
plate1,f,10,m,0,0,0,0,0,0,
plate1,f,11,m,0,0,0,0,0,0,
plate1,f,12,m,1,0,1,0,0,0,
plate1,g,1,f,1,0,1,0,0,0,
plate1,g,2,f,1,0,1,1,1,0,
plate1,g,3,f,1,1,0,1,0,0,
plate1,g,4,f,1,1,0,1,0,0,
plate1,g,5,f,1,1,0,1,0,0,
plate1,g,6,f,0,0,0,0,0,0,
plate1,g,7,f,0,0,0,0,0,0,
plate1,g,8,f,0,0,0,0,0,0,
plate1,g,9,f,0,0,0,0,0,0,
plate1,g,10,f,0,0,0,0,0,0,
plate1,g,11,f,0,0,0,0,0,0,
plate1,g,12,f,0,0,0,0,0,0,
plate1,h,1,m,0,0,0,0,0,0,
plate1,h,2,m,0,0,0,0,0,0,
plate1,h,3,m,0,0,0,0,0,0,
plate1,h,4,m,0,0,0,0,0,0,
plate1,h,5,m,0,0,0,0,0,0,
plate1,h,6,m,1,1,0,1,0,0,
plate1,h,7,m,0,0,0,0,0,0,
plate1,h,8,m,0,0,0,0,0,0,
plate1,h,9,m,1,1,0,1,0,0,
plate1,h,10,m,0,0,0,0,0,0,
plate1,h,11,m,0,0,0,0,0,0,
plate1,h,12,m,0,0,0,0,0,0,
plate2,a,1,f,0,0,0,0,0,0,
plate2,a,2,f,0,0,0,0,0,0,
plate2,a,3,f,0,0,0,0,0,0,
plate2,a,4,f,1,1,0,1,1,0,
plate2,a,5,f,0,0,0,0,0,0,
plate2,a,6,f,0,0,0,0,0,0,
plate2,a,7,f,1,1,0,1,1,0,
plate2,a,8,f,0,0,0,0,0,0,
plate2,a,9,f,0,0,0,0,0,0,
plate2,a,10,f,0,0,0,0,0,0,
plate2,a,11,f,0,0,0,0,0,0,
plate2,a,12,f,0,0,0,0,0,1,
plate2,b,1,m,0,0,0,0,0,0,
plate2,b,2,m,0,0,0,0,0,0,
plate2,b,3,m,0,0,0,0,0,0,
plate2,b,4,m,0,0,0,0,0,0,
plate2,b,5,m,0,0,0,0,0,0,
plate2,b,6,m,0,0,0,0,0,0,
plate2,b,7,m,0,0,0,0,0,0,
plate2,b,8,m,0,0,0,0,0,0,
plate2,b,9,m,1,1,0,0,1,0,
plate2,b,10,m,0,0,0,0,1,0,
plate2,b,11,m,0,0,0,0,0,0,
plate2,b,12,m,0,0,0,0,0,0,
plate2,c,1,f,0,0,0,0,0,0,
plate2,c,2,f,0,0,0,0,0,0,
plate2,c,3,f,0,0,0,0,0,0,
plate2,c,4,f,0,0,0,0,0,0,
plate2,c,5,f,0,0,0,0,0,0,
plate2,c,6,f,0,0,0,0,0,0,
plate2,c,7,f,0,0,0,0,0,0,
plate2,c,8,f,0,0,0,0,0,0,
plate2,c,9,f,0,0,0,0,0,0,
plate2,c,10,f,1,0,1,0,1,0,
plate2,c,11,f,1,0,1,0,0,0,
plate2,c,12,f,0,0,0,0,0,0,
plate2,d,1,m,0,0,0,0,0,0,
plate2,d,2,m,0,0,0,0,0,0,
plate2,d,3,m,0,0,0,0,0,0,
plate2,d,4,m,1,0,1,1,1,0,
plate2,d,5,m,0,0,0,0,0,0,
plate2,d,6,m,1,1,0,1,1,1,
plate2,d,7,m,0,0,0,0,0,0,
plate2,d,8,m,0,0,0,0,0,0,
plate2,d,9,m,0,0,0,0,0,0,
plate2,d,10,m,1,1,0,1,1,0,
plate2,d,11,m,0,0,0,0,0,0,
plate2,d,12,m,1,1,0,1,1,0,
plate2,e,1,f,1,1,0,1,1,0,
plate2,e,2,f,0,0,0,0,0,0,
plate2,e,3,f,0,0,0,0,0,0,
plate2,e,4,f,0,0,0,0,0,0,
plate2,e,5,f,0,0,0,0,0,0,
plate2,e,6,f,0,0,0,0,0,0,
plate2,e,7,f,0,0,0,0,0,0,
plate2,e,8,f,0,0,0,0,0,0,
plate2,e,9,f,0,0,0,0,0,0,
plate2,e,10,f,0,0,0,0,0,0,
plate2,e,11,f,0,0,0,0,0,0,
plate2,e,12,f,0,0,0,0,0,0,
plate2,f,1,m,0,0,0,0,0,0,
plate2,f,2,m,0,0,0,0,0,0,
plate2,f,3,m,0,0,0,0,0,0,
plate2,f,4,m,0,0,0,0,0,0,
plate2,f,5,m,0,0,0,0,0,0,
plate2,f,6,m,0,0,0,0,0,0,
plate2,f,7,m,0,0,0,0,0,0,
plate2,f,8,m,0,0,0,0,0,0,
plate2,f,9,m,0,0,0,0,0,0,
plate2,f,10,m,0,0,0,0,0,0,
plate2,f,11,m,0,0,0,0,0,0,
plate2,f,12,m,0,0,0,0,0,0,
plate2,g,1,f,0,0,0,0,0,0,
plate2,g,2,f,0,0,0,0,0,0,
plate2,g,3,f,0,0,0,0,0,0,
plate2,g,4,f,0,0,0,0,0,0,
plate2,g,5,f,1,0,1,0,0,0,
plate2,g,6,f,0,0,0,0,0,0,
plate2,g,7,f,0,0,0,0,0,0,
plate2,g,8,f,1,1,0,1,1,0,
plate2,g,9,f,0,0,0,0,0,0,
plate2,g,10,f,0,0,0,0,0,0,
plate2,g,11,f,0,0,0,0,0,0,
plate2,g,12,f,0,0,0,0,0,0,
plate2,h,1,m,0,0,0,0,0,0,
plate2,h,2,m,1,0,1,1,0,0,
plate2,h,3,m,0,0,0,0,0,0,
plate2,h,4,m,0,0,0,0,0,0,
plate2,h,5,m,0,0,0,0,0,0,
plate2,h,6,m,0,0,0,0,0,0,
plate2,h,7,m,0,0,0,0,0,0,
plate2,h,8,m,0,0,0,0,0,1,
plate2,h,9,m,0,0,0,0,0,0,
plate2,h,10,m,1,1,0,1,0,0,
plate2,h,11,m,0,0,0,0,0,0,
plate2,h,12,m,0,0,0,0,0,0,
plate3,a,1,f,0,0,0,0,0,0,
plate3,a,2,f,0,0,0,0,0,0,
plate3,a,3,f,0,0,0,0,0,0,
plate3,a,4,f,1,0,1,1,1,0,
plate3,a,5,f,0,0,0,0,0,0,
plate3,a,6,f,0,0,0,0,0,0,
plate3,a,7,f,0,0,0,0,0,0,
plate3,a,8,f,0,0,0,0,0,0,
plate3,a,9,f,0,0,0,0,0,0,
plate3,a,10,f,0,0,0,0,0,0,
plate3,a,11,f,0,0,0,0,0,0,
plate3,a,12,f,1,1,0,1,0,1,
plate3,b,1,m,0,0,0,0,0,0,
plate3,b,2,m,1,0,1,1,0,0,
plate3,b,3,m,0,0,0,0,0,0,
plate3,b,4,m,1,0,1,0,0,0,
plate3,b,5,m,0,0,0,0,0,0,
plate3,b,6,m,0,0,0,0,0,0,
plate3,b,7,m,0,0,0,0,0,0,
plate3,b,8,m,1,0,1,1,0,0,
plate3,b,9,m,0,0,0,0,0,0,
plate3,b,10,m,0,0,0,0,0,0,
plate3,b,11,m,0,0,0,0,0,0,
plate3,b,12,m,1,1,0,1,1,0,
plate3,c,1,f,1,1,0,1,0,0,
plate3,c,2,f,0,0,0,0,0,0,
plate3,c,3,f,1,0,1,0,0,0,
plate3,c,4,f,0,0,0,0,0,0,
plate3,c,5,f,0,0,0,0,0,0,
plate3,c,6,f,0,0,0,0,0,0,
plate3,c,7,f,0,0,0,0,0,0,
plate3,c,8,f,0,0,0,0,0,0,
plate3,c,9,f,0,0,0,0,0,0,
plate3,c,10,f,0,0,0,0,0,0,
plate3,c,11,f,0,0,0,0,0,0,
plate3,c,12,f,0,0,0,0,0,0,
plate3,d,1,m,0,0,0,0,0,0,
plate3,d,2,m,0,0,0,0,0,0,
plate3,d,3,m,0,0,0,0,0,0,
plate3,d,4,m,0,0,0,0,0,0,
plate3,d,5,m,0,0,0,0,0,0,
plate3,d,6,m,0,0,0,0,0,0,
plate3,d,7,m,1,0,1,0,0,0,
plate3,d,8,m,1,0,1,1,0,0,
plate3,d,9,m,0,0,0,0,0,0,
plate3,d,10,m,0,0,0,0,0,0,
plate3,d,11,m,0,0,0,0,0,0,
plate3,d,12,m,0,0,0,0,0,0,
plate3,e,1,f,1,0,1,1,1,0,
plate3,e,2,f,1,1,0,1,1,0,
plate3,e,3,f,0,0,0,0,0,0,
plate3,e,4,f,0,0,0,0,0,0,
plate3,e,5,f,0,0,0,0,0,0,
plate3,e,6,f,0,0,0,0,0,0,
plate3,e,7,f,0,0,0,0,0,0,
plate3,e,8,f,0,0,0,0,0,0,
plate3,e,9,f,0,0,0,0,0,0,
plate3,e,10,f,1,1,0,0,1,0,
plate3,e,11,f,0,0,0,0,0,0,
plate3,e,12,f,0,0,0,0,0,0,
plate3,f,1,m,0,0,0,0,0,0,
plate3,f,2,m,0,0,0,0,0,0,
plate3,f,3,m,0,0,0,0,0,0,
plate3,f,4,m,0,0,0,0,0,0,
plate3,f,5,m,0,0,0,0,0,0,
plate3,f,6,m,0,0,0,0,0,0,
plate3,f,7,m,1,0,1,0,1,0,
plate3,f,8,m,1,1,0,1,0,0,
plate3,f,9,m,0,0,0,0,0,0,
plate3,f,10,m,0,0,0,0,0,0,
plate3,f,11,m,0,0,0,0,0,0,
plate3,f,12,m,0,0,0,0,0,0,
plate3,g,1,f,0,0,0,0,0,1,
plate3,g,2,f,0,0,0,0,0,0,
plate3,g,3,f,0,0,0,0,0,0,
plate3,g,4,f,0,0,0,0,0,0,
plate3,g,5,f,0,0,0,0,0,0,
plate3,g,6,f,0,0,0,0,1,0,
plate3,g,7,f,0,0,0,0,0,0,
plate3,g,8,f,0,0,0,0,0,0,
plate3,g,9,f,0,0,0,0,0,0,
plate3,g,10,f,0,0,0,0,0,0,
plate3,g,11,f,0,0,0,0,0,0,
plate3,g,12,f,0,0,0,0,0,0,
plate3,h,1,m,0,0,0,0,0,0,
plate3,h,2,m,0,0,0,0,0,0,
plate3,h,3,m,0,0,0,0,0,0,
plate3,h,4,m,0,0,0,0,0,0,
plate3,h,5,m,0,0,0,0,0,0,
plate3,h,6,m,0,0,0,0,0,0,
plate3,h,7,m,0,0,0,0,0,0,
plate3,h,8,m,0,0,0,0,0,0,
plate3,h,9,m,0,0,0,0,0,0,
plate3,h,10,m,1,1,0,1,0,0,
plate3,h,11,m,0,0,0,0,0,0,
plate3,h,12,m,0,0,0,0,0,0,
plate4,a,1,f,0,0,0,0,0,0,
plate4,a,2,f,0,0,0,0,0,1,
plate4,a,3,f,0,0,0,0,0,0,
plate4,a,4,f,0,0,0,0,0,0,
plate4,a,5,f,0,0,0,0,0,0,
plate4,a,6,f,1,1,0,1,0,0,
plate4,a,7,f,0,0,0,0,0,0,
plate4,a,8,f,0,0,0,0,0,0,
plate4,a,9,f,0,0,0,0,0,0,
plate4,a,10,f,0,0,0,0,0,0,
plate4,a,11,f,1,1,0,1,0,0,
plate4,a,12,f,1,0,1,0,0,0,
plate4,b,1,m,1,1,0,1,1,0,
plate4,b,2,m,0,0,0,0,0,0,
plate4,b,3,m,0,0,0,0,0,0,
plate4,b,4,m,0,0,0,0,0,0,
plate4,b,5,m,1,0,1,0,0,0,
plate4,b,6,m,0,0,0,0,0,0,
plate4,b,7,m,0,0,0,0,0,0,
plate4,b,8,m,0,0,0,0,0,0,
plate4,b,9,m,0,0,0,0,0,0,
plate4,b,10,m,0,0,0,0,0,0,
plate4,b,11,m,0,0,0,0,0,0,
plate4,b,12,m,0,0,0,0,0,0,
plate4,c,1,f,0,0,0,0,0,0,
plate4,c,2,f,0,0,0,0,0,0,
plate4,c,3,f,1,1,0,1,1,0,
plate4,c,4,f,0,0,0,0,0,0,
plate4,c,5,f,0,0,0,0,0,0,
plate4,c,6,f,0,0,0,0,0,0,
plate4,c,7,f,1,0,1,0,0,0,
plate4,c,8,f,0,0,0,0,0,0,
plate4,c,9,f,0,0,0,0,0,0,
plate4,c,10,f,0,0,0,0,1,0,
plate4,c,11,f,0,0,0,0,0,0,
plate4,c,12,f,0,0,0,0,0,0,
plate4,d,1,m,1,1,0,0,0,0,
plate4,d,2,m,0,0,0,0,0,0,
plate4,d,3,m,0,0,0,0,0,0,
plate4,d,4,m,0,0,0,0,0,0,
plate4,d,5,m,0,0,0,0,0,0,
plate4,d,6,m,0,0,0,0,0,0,
plate4,d,7,m,1,1,0,1,0,0,
plate4,d,8,m,1,1,0,1,1,0,
plate4,d,9,m,0,0,0,0,0,0,
plate4,d,10,m,0,0,0,0,0,0,
plate4,d,11,m,1,1,0,1,1,0,
plate4,d,12,m,0,0,0,0,0,0,
plate4,e,1,f,0,0,0,0,0,0,
plate4,e,2,f,0,0,0,0,0,0,
plate4,e,3,f,0,0,0,0,0,0,
plate4,e,4,f,0,0,0,0,0,0,
plate4,e,5,f,0,0,0,0,0,0,
plate4,e,6,f,0,0,0,0,0,0,
plate4,e,7,f,0,0,0,0,0,0,
plate4,e,8,f,0,0,0,0,0,0,
plate4,e,9,f,0,0,0,0,0,0,
plate4,e,10,f,0,0,0,0,0,0,
plate4,e,11,f,0,0,0,0,0,0,
plate4,e,12,f,0,0,0,0,0,0,
plate4,f,1,m,0,0,0,0,0,0,
plate4,f,2,m,0,0,0,0,0,0,
plate4,f,3,m,0,0,0,0,0,0,
plate4,f,4,m,1,1,0,1,1,0,
plate4,f,5,m,0,0,0,0,0,0,
plate4,f,6,m,0,0,0,0,0,0,
plate4,f,7,m,0,0,0,0,0,0,
plate4,f,8,m,0,0,0,0,0,0,
plate4,f,9,m,0,0,0,0,0,0,
plate4,f,10,m,0,0,0,0,0,0,
plate4,f,11,m,0,0,0,0,0,0,
plate4,f,12,m,0,0,0,0,0,0,
plate4,g,1,f,0,0,0,0,0,0,
plate4,g,2,f,0,0,0,0,0,0,
plate4,g,3,f,0,0,0,0,0,0,
plate4,g,4,f,0,0,0,0,0,0,
plate4,g,5,f,0,0,0,0,0,1,
plate4,g,6,f,0,0,0,0,0,0,
plate4,g,7,f,0,0,0,0,0,0,
plate4,g,8,f,0,0,0,0,0,0,
plate4,g,9,f,0,0,0,0,0,0,
plate4,g,10,f,0,0,0,0,0,0,
plate4,g,11,f,0,0,0,0,0,0,
plate4,g,12,f,0,0,0,0,0,0,
plate4,h,1,m,0,0,0,0,0,0,
plate4,h,2,m,0,0,0,0,0,0,
plate4,h,3,m,0,0,0,0,0,0,
plate4,h,4,m,1,0,1,1,1,0,
plate4,h,5,m,0,0,0,0,0,0,
plate4,h,6,m,0,0,0,0,0,0,
plate4,h,7,m,0,0,0,0,0,0,
plate4,h,8,m,0,0,0,0,0,0,
plate4,h,9,m,1,0,1,1,0,0,
plate4,h,10,m,0,0,0,0,0,0,
plate4,h,11,m,1,1,0,1,1,0,
plate4,h,12,m,0,0,0,0,0,0,
plate5,a,1,f,1,1,0,1,0,0,
plate5,a,2,f,0,0,0,0,0,0,
plate5,a,3,f,0,0,0,0,0,1,
plate5,a,4,f,1,1,0,1,0,0,
plate5,a,5,f,0,0,0,0,0,0,
plate5,a,6,f,1,1,0,1,1,0,
plate5,a,7,f,0,0,0,0,0,0,
plate5,a,8,f,1,0,1,0,0,0,
plate5,a,9,f,1,1,0,1,1,0,
plate5,a,10,f,0,0,0,0,0,0,
plate5,a,11,f,1,1,9,1,0,0,
plate5,a,12,f,0,0,0,0,0,0,
plate5,b,1,m,0,0,0,0,0,0,
plate5,b,2,m,0,0,0,0,0,0,
plate5,b,3,m,0,0,0,0,0,0,
plate5,b,4,m,0,0,0,0,0,0,
plate5,b,5,m,0,0,0,0,0,0,
plate5,b,6,m,0,0,0,0,0,0,
plate5,b,7,m,0,0,0,0,0,0,
plate5,b,8,m,1,1,0,1,1,0,
plate5,b,9,m,0,0,0,0,0,0,
plate5,b,10,m,0,0,0,0,0,0,
plate5,b,11,m,0,0,0,0,0,0,
plate5,b,12,m,0,0,0,0,0,0,
plate5,c,1,f,0,0,0,0,0,0,
plate5,c,2,f,0,0,0,0,0,0,
plate5,c,3,f,0,0,0,0,0,0,
plate5,c,4,f,0,0,0,0,0,0,
plate5,c,5,f,1,1,0,0,0,0,
plate5,c,6,f,0,0,0,0,0,0,
plate5,c,7,f,0,0,0,0,0,0,
plate5,c,8,f,0,0,0,0,0,0,
plate5,c,9,f,0,0,0,0,0,0,
plate5,c,10,f,0,0,0,0,0,0,
plate5,c,11,f,0,0,0,0,0,0,
plate5,c,12,f,0,0,0,0,0,0,
plate5,d,1,m,0,0,0,0,0,0,
plate5,d,2,m,1,0,1,1,0,1,
plate5,d,3,m,0,0,0,0,0,0,
plate5,d,4,m,1,0,1,1,0,0,
plate5,d,5,m,0,0,0,0,0,0,
plate5,d,6,m,0,0,0,0,0,0,
plate5,d,7,m,0,0,0,0,0,0,
plate5,d,8,m,0,0,0,0,0,0,
plate5,d,9,m,0,0,0,0,0,0,
plate5,d,10,m,0,0,0,0,0,0,
plate5,d,11,m,0,0,0,0,0,0,
plate5,d,12,m,0,0,0,0,0,0,
plate5,e,1,f,0,0,0,0,0,0,
plate5,e,2,f,1,1,0,1,1,0,
plate5,e,3,f,0,0,0,0,0,0,
plate5,e,4,f,0,0,0,0,0,0,
plate5,e,5,f,0,0,0,0,0,0,
plate5,e,6,f,1,1,0,1,1,0,
plate5,e,7,f,0,0,0,0,0,0,
plate5,e,8,f,0,0,0,0,0,0,
plate5,e,9,f,0,0,0,0,0,0,
plate5,e,10,f,0,0,0,0,0,0,
plate5,e,11,f,0,0,0,0,0,0,
plate5,e,12,f,1,1,0,1,1,0,
plate5,f,1,m,1,1,0,1,1,0,
plate5,f,2,m,0,0,0,0,0,0,
plate5,f,3,m,0,0,0,0,0,0,
plate5,f,4,m,0,0,0,0,0,0,
plate5,f,5,m,0,0,0,0,0,0,
plate5,f,6,m,0,0,0,0,0,0,
plate5,f,7,m,1,0,1,1,0,0,
plate5,f,8,m,0,0,0,0,0,0,
plate5,f,9,m,1,1,0,1,1,0,
plate5,f,10,m,0,0,0,0,0,0,
plate5,f,11,m,0,0,0,0,0,0,
plate5,f,12,m,0,0,0,0,0,0,
plate5,g,1,f,0,0,0,0,0,0,
plate5,g,2,f,0,0,0,0,0,1,
plate5,g,3,f,1,1,0,1,1,1,
plate5,g,4,f,0,0,0,0,0,0,
plate5,g,5,f,0,0,0,0,0,0,
plate5,g,6,f,0,0,0,0,0,0,
plate5,g,7,f,1,0,1,1,0,0,
plate5,g,8,f,0,0,0,0,0,0,
plate5,g,9,f,0,0,0,0,0,0,
plate5,g,10,f,0,0,0,0,0,0,
plate5,g,11,f,0,0,0,0,0,0,
plate5,g,12,f,0,0,0,0,0,0,
plate5,h,1,m,1,0,1,1,0,0,
plate5,h,2,m,0,0,0,0,0,0,
plate5,h,3,m,0,0,0,0,0,0,
plate5,h,4,m,0,0,0,0,0,0,
plate5,h,5,m,0,0,0,0,0,0,
plate5,h,6,m,0,0,0,0,0,0,
plate5,h,7,m,0,0,0,0,0,0,
plate5,h,8,m,0,0,0,0,0,0,
plate5,h,9,m,0,0,0,0,0,0,
plate5,h,10,m,1,0,1,0,0,0,
plate5,h,11,m,0,0,0,0,0,0,
plate5,h,12,m,0,0,0,0,0,0,
plate6,a,1,f,0,0,0,0,0,0,
plate6,a,2,f,0,0,0,0,0,0,
plate6,a,3,f,0,0,0,0,0,0,
plate6,a,4,f,0,0,0,0,0,0,
plate6,a,5,f,1,0,1,1,0,0,
plate6,a,6,f,0,0,0,0,0,0,
plate6,a,7,f,1,0,1,0,0,0,
plate6,a,8,f,0,0,0,0,0,0,
plate6,a,9,f,1,0,1,0,0,0,
plate6,a,10,f,0,0,0,0,0,0,
plate6,a,11,f,1,1,0,1,1,0,
plate6,a,12,f,0,0,0,0,0,0,
plate6,b,1,m,0,0,0,0,0,0,
plate6,b,2,m,0,0,0,0,0,0,
plate6,b,3,m,0,0,0,0,0,0,
plate6,b,4,m,0,0,0,0,0,0,
plate6,b,5,m,0,0,0,0,0,0,
plate6,b,6,m,1,1,0,0,0,0,
plate6,b,7,m,1,0,1,1,0,0,
plate6,b,8,m,1,1,0,1,1,0,
plate6,b,9,m,0,0,0,0,0,0,
plate6,b,10,m,0,0,0,0,0,0,
plate6,b,11,m,0,0,0,0,0,0,
plate6,b,12,m,0,0,0,0,0,0,
plate6,c,1,f,1,0,1,0,0,0,
plate6,c,2,f,1,1,0,0,0,0,
plate6,c,3,f,0,0,0,0,0,0,
plate6,c,4,f,0,0,0,0,0,0,
plate6,c,5,f,1,0,1,1,0,0,
plate6,c,6,f,0,0,0,0,0,0,
plate6,c,7,f,1,0,1,0,0,0,
plate6,c,8,f,1,1,0,1,0,0,
plate6,c,9,f,0,0,0,0,0,0,
plate6,c,10,f,1,0,1,0,0,0,
plate6,c,11,f,0,0,0,0,0,0,
plate6,c,12,f,0,0,0,0,0,0,
plate6,d,1,m,0,0,0,0,0,0,
plate6,d,2,m,0,0,0,0,0,0,
plate6,d,3,m,0,0,0,0,0,0,
plate6,d,4,m,0,0,0,0,0,1,
plate6,d,5,m,0,0,0,0,0,0,
plate6,d,6,m,0,0,0,0,0,0,
plate6,d,7,m,0,0,0,0,0,0,
plate6,d,8,m,0,0,0,0,0,0,
plate6,d,9,m,0,0,0,0,0,0,
plate6,d,10,m,0,0,0,0,0,0,
plate6,d,11,m,0,0,0,0,0,0,
plate6,d,12,m,0,0,0,0,0,0,
plate6,e,1,f,1,0,1,0,0,0,
plate6,e,2,f,1,0,1,0,0,0,
plate6,e,3,f,0,0,0,0,0,0,
plate6,e,4,f,0,0,0,0,0,0,
plate6,e,5,f,0,0,0,0,0,0,
plate6,e,6,f,0,0,0,0,0,0,
plate6,e,7,f,0,0,0,0,0,0,
plate6,e,8,f,0,0,0,0,0,0,
plate6,e,9,f,0,0,0,0,0,0,
plate6,e,10,f,0,0,0,0,0,1,
plate6,e,11,f,0,0,0,0,0,0,
plate6,e,12,f,0,0,0,0,0,0,
plate6,f,1,m,0,0,0,0,0,0,
plate6,f,2,m,0,0,0,0,0,0,
plate6,f,3,m,1,1,0,1,1,0,
plate6,f,4,m,0,0,0,0,0,0,
plate6,f,5,m,0,0,0,0,0,0,
plate6,f,6,m,1,0,1,0,0,0,
plate6,f,7,m,0,0,0,0,0,0,
plate6,f,8,m,0,0,0,0,0,0,
plate6,f,9,m,0,0,0,0,0,0,
plate6,f,10,m,0,0,0,0,0,0,
plate6,f,11,m,1,0,1,0,0,0,
plate6,f,12,m,0,0,0,0,0,0,
plate6,g,1,f,1,1,0,1,1,0,
plate6,g,2,f,1,1,0,1,1,0,
plate6,g,3,f,1,1,0,1,1,0,
plate6,g,4,f,0,0,0,0,0,0,
plate6,g,5,f,0,0,0,0,0,0,
plate6,g,6,f,0,0,0,0,0,0,
plate6,g,7,f,1,1,0,1,0,0,
plate6,g,8,f,0,0,0,0,0,0,
plate6,g,9,f,0,0,0,0,0,0,
plate6,g,10,f,0,0,0,0,0,0,
plate6,g,11,f,0,0,0,0,0,0,
plate6,g,12,f,0,0,0,0,0,0,
plate6,h,1,m,0,0,0,0,0,0,
plate6,h,2,m,0,0,0,0,0,0,
plate6,h,3,m,0,0,0,0,0,0,
plate6,h,4,m,0,0,0,0,0,0,
plate6,h,5,m,1,1,0,1,1,0,
plate6,h,6,m,0,0,0,0,0,0,
plate6,h,7,m,0,0,0,0,0,0,
plate6,h,8,m,0,0,0,0,0,0,
plate6,h,9,m,0,0,0,0,0,0,
plate6,h,10,m,0,0,0,0,0,0,
plate6,h,11,m,0,0,0,0,0,0,
plate6,h,12,m,0,0,0,0,0,0,
plate7,a,1,f,0,0,0,0,0,0,
plate7,a,2,f,0,0,0,0,0,0,
plate7,a,3,f,0,0,0,0,0,0,
plate7,a,4,f,0,0,0,0,0,0,
plate7,a,5,f,0,0,0,0,0,0,
plate7,a,6,f,0,0,0,0,0,0,
plate7,a,7,f,1,0,1,0,0,0,
plate7,a,8,f,0,0,0,0,0,0,
plate7,a,9,f,0,0,0,0,0,0,
plate7,a,10,f,1,0,1,1,0,0,
plate7,a,11,f,1,1,0,1,0,0,
plate7,a,12,f,0,0,0,0,0,0,
