plate,row,fly,sex,pcvl,full,partial,acvl,log vein loss,extra vein,
plate7,b,1,m,1,0,1,0,0,0,
plate7,b,2,m,0,0,0,0,0,0,
plate7,b,3,m,0,0,0,0,0,0,
plate7,b,4,m,0,0,0,0,0,0,
plate7,b,5,m,0,0,0,0,0,0,
plate7,b,6,m,0,0,0,0,0,0,
plate7,b,7,m,0,0,0,0,0,0,
plate7,b,8,m,0,0,0,0,0,0,
plate7,b,9,m,0,0,0,0,0,0,
plate7,b,10,m,0,0,0,0,0,0,
plate7,b,11,m,1,0,1,0,0,0,
plate7,b,12,m,0,0,0,0,0,0,
plate7,c,1,f,0,0,0,0,0,0,
plate7,c,2,f,0,0,0,0,0,0,
plate7,c,3,f,0,0,0,0,0,0,
plate7,c,4,f,0,0,0,0,0,0,
plate7,c,5,f,1,1,0,0,1,0,
plate7,c,6,f,0,0,0,0,0,0,
plate7,c,7,f,0,0,0,0,0,0,
plate7,c,8,f,0,0,0,0,0,0,
plate7,c,9,f,0,0,0,0,0,0,
plate7,c,10,f,0,0,0,0,0,0,
plate7,c,11,f,1,1,0,1,1,0,
plate7,c,12,f,0,0,0,0,0,0,
plate7,d,1,m,0,0,0,0,0,0,
plate7,d,2,m,0,0,0,0,0,0,
plate7,d,3,m,0,0,0,0,0,0,
plate7,d,4,m,1,1,0,1,1,0,
plate7,d,5,m,1,1,0,1,1,0,
plate7,d,6,m,0,0,0,0,0,0,
plate7,d,7,m,0,0,0,0,0,0,
plate7,d,8,m,1,1,0,0,0,0,
plate7,d,9,m,0,0,0,0,0,0,
plate7,d,10,m,0,0,0,0,0,0,
plate7,d,11,m,0,0,0,0,0,0,
plate7,d,12,m,1,1,0,0,1,0,
plate7,e,1,f,0,0,0,0,0,0,
plate7,e,2,f,0,0,0,0,0,0,
plate7,e,3,f,0,0,0,0,0,0,
plate7,e,4,f,0,0,0,0,0,0,
plate7,e,5,f,0,0,0,0,0,0,
plate7,e,6,f,0,0,0,0,0,0,
plate7,e,7,f,0,0,0,0,0,0,
plate7,e,8,f,0,0,0,0,0,0,
plate7,e,9,f,0,0,0,0,0,0,
plate7,e,10,f,1,1,0,0,0,0,
plate7,e,11,f,0,0,0,0,0,0,
plate7,e,12,f,0,0,0,0,0,0,
plate7,f,1,m,1,0,1,1,1,0,
plate7,f,2,m,0,0,0,0,0,0,
plate7,f,3,m,0,0,0,0,0,0,
plate7,f,4,m,0,0,0,0,0,0,
plate7,f,5,m,0,0,0,0,0,0,
plate7,f,6,m,0,0,0,0,0,0,
plate7,f,7,m,0,0,0,0,0,0,
plate7,f,8,m,0,0,0,0,0,0,
plate7,f,9,m,0,0,0,0,0,0,
plate7,f,10,m,1,0,1,0,1,0,
plate7,f,11,m,0,0,0,0,0,0,
plate7,f,12,m,0,0,0,0,0,0,
plate7,g,1,f,1,0,1,0,0,0,
plate7,g,2,f,0,0,0,0,0,0,
plate7,g,3,f,0,0,0,0,0,0,
plate7,g,4,f,0,0,0,0,0,0,
plate7,g,5,f,1,1,0,0,0,0,
plate7,g,6,f,0,0,0,0,0,0,
plate7,g,7,f,1,0,1,0,1,0,
plate7,g,8,f,0,0,0,0,0,0,
plate7,g,9,f,1,0,1,1,0,0,
plate7,g,10,f,0,0,0,0,0,0,
plate7,g,11,f,1,1,0,1,1,0,
plate7,g,12,f,1,1,0,1,0,0,
plate7,h,1,m,0,0,0,0,0,0,
plate7,h,2,m,0,0,0,0,0,0,
plate7,h,3,m,1,1,0,1,1,0,
plate7,h,4,m,1,0,1,0,0,0,
plate7,h,5,m,0,0,0,0,0,0,
plate7,h,6,m,0,0,0,0,0,0,
plate7,h,7,m,0,0,0,0,0,0,
plate7,h,8,m,0,0,0,0,0,0,
plate7,h,9,m,0,0,0,0,0,0,
plate7,h,10,m,0,0,0,0,0,0,
plate7,h,11,m,0,0,0,0,0,0,
plate7,h,12,m,0,0,0,0,0,0,
plate8,a,1,f,0,0,0,0,0,0,
plate8,a,2,f,1,1,0,1,1,0,
plate8,a,3,f,0,0,0,0,0,0,
plate8,a,4,f,0,0,0,0,0,0,
plate8,a,5,f,0,0,0,0,0,0,
plate8,a,6,f,1,1,0,1,0,0,
plate8,a,7,f,0,0,0,0,0,0,
plate8,a,8,f,0,0,0,0,0,0,
plate8,a,9,f,1,1,0,1,0,0,
plate8,a,10,f,0,0,0,0,0,0,
plate8,a,11,f,0,0,0,0,0,0,
plate8,a,12,f,0,0,0,0,0,0,
plate8,b,1,m,0,0,0,0,0,0,
plate8,b,2,m,0,0,0,0,0,0,
plate8,b,3,m,0,0,0,0,0,0,
plate8,b,4,m,0,0,0,0,0,0,
plate8,b,5,m,0,0,0,0,0,0,
plate8,b,6,m,0,0,0,0,0,0,
plate8,b,7,m,0,0,0,0,0,0,
plate8,b,8,m,0,0,0,0,0,0,
plate8,b,9,m,0,0,0,0,0,0,
plate8,b,10,m,1,0,1,1,0,0,
plate8,b,11,m,0,0,0,0,0,0,
plate8,b,12,m,0,0,0,0,0,0,
plate8,c,1,f,0,0,0,0,0,0,
plate8,c,2,f,0,0,0,0,1,0,
plate8,c,3,f,1,1,0,1,0,1,
plate8,c,4,f,0,0,0,0,0,0,
plate8,c,5,f,0,0,0,0,0,0,
plate8,c,6,f,0,0,0,0,0,0,
plate8,c,7,f,1,1,0,1,1,0,
plate8,c,8,f,0,0,0,0,0,0,
plate8,c,9,f,0,0,0,0,0,0,
plate8,c,10,f,0,0,0,0,0,0,
plate8,c,11,f,0,0,0,0,0,0,
plate8,c,12,f,0,0,0,0,0,0,
plate8,d,1,m,0,0,0,0,0,0,
plate8,d,2,m,0,0,0,0,0,0,
plate8,d,3,m,0,0,0,0,0,0,
plate8,d,4,m,0,0,0,0,0,0,
plate8,d,5,m,0,0,0,0,0,0,
plate8,d,6,m,0,0,0,0,0,0,
plate8,d,7,m,1,0,1,1,1,0,
plate8,d,8,m,0,0,0,0,0,0,
plate8,d,9,m,0,0,0,0,0,0,
plate8,d,10,m,0,0,0,0,0,0,
plate8,d,11,m,0,0,0,0,0,0,
plate8,d,12,m,0,0,0,0,0,0,
plate8,e,1,f,0,0,0,0,0,0,
plate8,e,2,f,0,0,0,0,0,0,
plate8,e,3,f,0,0,0,0,0,0,
plate8,e,4,f,0,0,0,0,0,0,
plate8,e,5,f,1,1,0,1,1,0,
plate8,e,6,f,0,0,0,0,0,0,
plate8,e,7,f,0,0,0,0,0,0,
plate8,e,8,f,0,0,0,0,0,0,
plate8,e,9,f,0,0,0,0,0,0,
plate8,e,10,f,0,0,0,0,0,0,
plate8,e,11,f,0,0,0,0,0,0,
plate8,e,12,f,0,0,0,0,0,0,
plate8,f,1,m,0,0,0,0,0,0,
plate8,f,2,m,1,0,1,1,0,1,
plate8,f,3,m,1,1,0,1,1,0,
plate8,f,4,m,0,0,0,0,0,0,
plate8,f,5,m,0,0,0,0,0,0,
plate8,f,6,m,0,0,0,0,0,0,
plate8,f,7,m,0,0,0,0,0,0,
plate8,f,8,m,0,0,0,0,0,0,
plate8,f,9,m,0,0,0,0,0,0,
plate8,f,10,m,0,0,0,0,0,0,
plate8,f,11,m,1,0,1,1,1,1,
plate8,f,12,m,0,0,0,0,0,0,
plate8,g,1,f,0,0,0,0,0,0,
plate8,g,2,f,1,0,1,1,0,0,
plate8,g,3,f,0,0,0,0,0,0,
plate8,g,4,f,0,0,0,0,0,0,
plate8,g,5,f,0,0,0,0,0,0,
plate8,g,6,f,1,1,0,0,0,0,
plate8,g,7,f,0,0,0,0,0,0,
plate8,g,8,f,0,0,0,0,0,0,
plate8,g,9,f,0,0,0,0,0,0,
plate8,g,10,f,0,0,0,0,0,0,
plate8,g,11,f,0,0,0,0,0,0,
plate8,g,12,f,1,0,1,0,0,0,
plate8,h,1,m,0,0,0,0,0,0,
plate8,h,2,m,0,0,0,0,0,0,
plate8,h,3,m,0,0,0,0,0,0,
plate8,h,4,m,0,0,0,0,0,0,
plate8,h,5,m,1,0,1,1,0,0,
plate8,h,6,m,0,0,0,0,0,0,
plate8,h,7,m,0,0,0,0,0,0,
plate8,h,8,m,0,0,0,0,0,0,
plate8,h,9,m,0,0,0,0,0,0,
plate8,h,10,m,0,0,0,0,0,0,
plate8,h,11,m,0,0,0,0,0,0,
plate8,h,12,m,1,0,1,1,0,0,
plate9,a,1,f,0,0,0,0,0,0,
plate9,a,2,f,0,0,0,0,0,0,
plate9,a,3,f,1,1,0,0,0,0,
plate9,a,4,f,0,0,0,0,0,0,
plate9,a,5,f,0,0,0,0,0,0,
plate9,a,6,f,0,0,0,0,0,0,
plate9,a,7,f,0,0,0,0,0,0,
plate9,a,8,f,0,0,0,0,0,0,
plate9,a,9,f,0,0,0,0,0,0,
plate9,a,10,f,0,0,0,0,0,0,
plate9,a,11,f,0,0,0,0,0,0,
plate9,a,12,f,0,0,0,0,0,0,
plate9,b,1,m,0,0,0,0,0,0,
plate9,b,2,m,0,0,0,0,0,0,
plate9,b,3,m,0,0,0,0,0,0,
plate9,b,4,m,0,0,0,0,0,0,
plate9,b,5,m,0,0,0,0,0,0,
plate9,b,6,m,0,0,0,0,0,0,
plate9,b,7,m,0,0,0,0,0,0,
plate9,b,8,m,0,0,0,0,0,0,
plate9,b,9,m,0,0,0,0,0,0,
plate9,b,10,m,1,0,1,1,1,0,
plate9,b,11,m,0,0,0,0,0,0,
plate9,b,12,m,1,0,1,0,0,0,
plate9,c,1,f,1,1,0,1,0,0,
plate9,c,2,f,1,1,0,1,0,0,
plate9,c,3,f,0,0,0,0,0,0,
plate9,c,4,f,0,0,0,0,0,0,
plate9,c,5,f,1,1,0,0,0,0,
plate9,c,6,f,0,0,0,0,0,0,
plate9,c,7,f,0,0,0,0,0,0,
plate9,c,8,f,0,0,0,0,0,0,
plate9,c,9,f,0,0,0,0,0,0,
plate9,c,10,f,0,0,0,0,0,0,
plate9,c,11,f,0,0,0,0,0,0,
plate9,c,12,f,0,0,0,0,0,0,
plate9,d,1,m,0,0,0,0,0,0,
plate9,d,2,m,0,0,0,0,0,0,
plate9,d,3,m,0,0,0,0,0,0,
plate9,d,4,m,0,0,0,0,0,0,
plate9,d,5,m,0,0,0,0,0,0,
plate9,d,6,m,0,0,0,0,0,0,
plate9,d,7,m,0,0,0,0,0,0,
plate9,d,8,m,1,1,0,0,1,0,
plate9,d,9,m,0,0,0,0,0,0,
plate9,d,10,m,0,0,0,0,0,0,
plate9,d,11,m,0,0,0,0,0,0,
plate9,d,12,m,0,0,0,0,0,0,
plate9,e,1,f,0,0,0,0,0,0,
plate9,e,2,f,0,0,0,0,0,0,
plate9,e,3,f,0,0,0,0,0,0,
plate9,e,4,f,0,0,0,0,0,0,
plate9,e,5,f,1,1,0,1,0,0,
plate9,e,6,f,0,0,0,0,0,0,
plate9,e,7,f,1,1,0,1,1,0,
plate9,e,8,f,0,0,0,0,0,0,
plate9,e,9,f,0,0,0,0,0,0,
plate9,e,10,f,1,1,0,1,1,0,
plate9,e,11,f,0,0,0,0,0,0,
plate9,e,12,f,1,0,1,0,0,0,
plate9,f,1,m,0,0,0,0,0,0,
plate9,f,2,m,0,0,0,0,0,0,
plate9,f,3,m,0,0,0,0,0,0,
plate9,f,4,m,1,1,0,0,1,0,
plate9,f,5,m,1,1,0,0,1,0,
plate9,f,6,m,0,0,0,0,0,0,
plate9,f,7,m,0,0,0,0,0,0,
plate9,f,8,m,0,0,0,0,0,0,
plate9,f,9,m,0,0,0,0,0,0,
plate9,f,10,m,0,0,0,0,0,0,
plate9,f,11,m,1,1,0,0,0,0,
plate9,f,12,m,0,0,0,0,0,0,
plate9,g,1,f,0,0,0,0,0,0,
plate9,g,2,f,0,0,0,0,0,0,
plate9,g,3,f,0,0,0,0,0,0,
plate9,g,4,f,0,0,0,0,0,0,
plate9,g,5,f,1,1,0,1,0,0,
plate9,g,6,f,1,0,1,0,0,0,
plate9,g,7,f,0,0,0,0,0,0,
plate9,g,8,f,0,0,0,0,0,0,
plate9,g,9,f,0,0,0,0,0,0,
plate9,g,10,f,1,1,0,1,1,0,
plate9,g,11,f,1,1,0,1,1,0,
plate9,g,12,f,1,1,0,1,1,0,
plate9,h,1,m,1,0,1,1,0,0,
plate9,h,2,m,0,0,0,0,0,0,
plate9,h,3,m,0,0,0,0,0,0,
plate9,h,4,m,0,0,0,0,0,0,
plate9,h,5,m,0,0,0,0,0,0,
plate9,h,6,m,0,0,0,0,0,0,
plate9,h,7,m,0,0,0,0,0,0,
plate9,h,8,m,0,0,0,0,0,0,
plate9,h,9,m,0,0,0,0,0,0,
plate9,h,10,m,0,0,0,0,0,0,
plate9,h,11,m,0,0,0,0,0,0,
plate9,h,12,m,1,1,0,1,1,0,
plate10,a,1,f,0,0,0,0,0,0,
plate10,a,2,f,0,0,0,0,0,0,
plate10,a,3,f,1,1,0,1,1,0,
plate10,a,4,f,1,1,0,1,0,0,
plate10,a,5,f,0,0,0,0,0,0,
plate10,a,6,f,0,0,0,0,0,0,
plate10,a,7,f,1,1,0,1,0,0,
plate10,a,8,f,0,0,0,0,0,0,
plate10,a,9,f,0,0,0,0,0,0,
plate10,a,10,f,0,0,0,0,0,0,
plate10,a,11,f,0,0,0,0,0,0,
plate10,a,12,f,0,0,0,0,0,0,
plate10,b,1,m,1,1,0,0,0,0,
plate10,b,2,m,0,0,0,0,0,0,
plate10,b,3,m,1,0,1,0,1,0,
plate10,b,4,m,1,1,0,0,0,0,
plate10,b,5,m,0,0,0,0,0,0,
plate10,b,6,m,0,0,0,0,0,0,
plate10,b,7,m,0,0,0,0,0,0,
plate10,b,8,m,0,0,0,0,0,0,
plate10,b,9,m,0,0,0,0,0,0,
plate10,b,10,m,0,0,0,0,0,0,
plate10,b,11,m,0,0,0,0,0,1,
plate10,b,12,m,1,1,0,1,1,0,
plate10,c,1,f,1,1,0,0,1,0,
plate10,c,2,f,0,0,0,0,0,0,
plate10,c,3,f,0,0,0,0,0,0,
plate10,c,4,f,1,1,0,1,1,0,
plate10,c,5,f,0,0,0,0,0,0,
plate10,c,6,f,0,0,0,0,0,0,
plate10,c,7,f,0,0,0,0,0,0,
plate10,c,8,f,0,0,0,0,0,0,
plate10,c,9,f,0,0,0,0,0,0,
plate10,c,10,f,0,0,0,0,0,0,
plate10,c,11,f,1,1,0,0,0,0,
plate10,c,12,f,0,0,0,0,0,0,
plate10,d,1,m,0,0,0,0,0,0,
plate10,d,2,m,0,0,0,0,0,0,
plate10,d,3,m,0,0,0,0,0,1,
plate10,d,4,m,0,0,0,0,0,0,
plate10,d,5,m,0,0,0,0,0,0,
plate10,d,6,m,0,0,0,0,0,0,
plate10,d,7,m,1,1,0,1,0,0,
plate10,d,8,m,0,0,0,0,0,0,
plate10,d,9,m,0,0,0,0,0,0,
plate10,d,10,m,0,0,0,0,0,0,
plate10,d,11,m,1,0,1,0,0,0,
plate10,d,12,m,0,0,0,0,0,0,
plate10,e,1,f,0,0,0,0,0,0,
plate10,e,2,f,0,0,0,0,0,0,
plate10,e,3,f,0,0,0,0,0,0,
plate10,e,4,f,1,1,0,0,0,0,
plate10,e,5,f,0,0,0,0,0,0,
plate10,e,6,f,0,0,0,0,0,0,
plate10,e,7,f,1,0,1,0,0,0,
plate10,e,8,f,1,0,1,0,0,0,
plate10,e,9,f,0,0,0,0,0,0,
plate10,e,10,f,0,0,0,0,0,0,
plate10,e,11,f,0,0,0,0,0,0,
plate10,e,12,f,1,0,1,0,0,0,
plate10,f,1,m,0,0,0,0,0,0,
plate10,f,2,m,1,0,1,0,0,0,
plate10,f,3,m,0,0,0,0,0,0,
plate10,f,4,m,0,0,0,0,0,0,
plate10,f,5,m,0,0,0,0,0,0,
plate10,f,6,m,0,0,0,0,0,0,
plate10,f,7,m,0,0,0,0,0,0,
plate10,f,8,m,0,0,0,0,0,0,
plate10,f,9,m,0,0,0,0,1,0,
plate10,f,10,m,1,0,1,1,0,0,
plate10,f,11,m,1,0,1,0,0,0,
plate10,f,12,m,0,0,0,0,0,0,
plate10,g,1,f,0,0,0,0,0,1,
plate10,g,2,f,1,1,0,1,0,0,
plate10,g,3,f,1,0,1,0,1,0,
plate10,g,4,f,0,0,0,0,0,0,
plate10,g,5,f,1,1,0,1,1,0,
plate10,g,6,f,0,0,0,0,0,0,
plate10,g,7,f,0,0,0,0,0,0,
plate10,g,8,f,0,0,0,0,0,0,
plate10,g,9,f,0,0,0,0,0,0,
plate10,g,10,f,0,0,0,0,0,0,
plate10,g,11,f,0,0,0,0,0,0,
plate10,g,12,f,0,0,0,0,0,0,
plate10,h,1,m,0,0,0,0,0,0,
plate10,h,2,m,0,0,0,0,0,0,
plate10,h,3,m,1,0,1,0,0,0,
plate10,h,4,m,0,0,0,0,0,1,
plate10,h,5,m,0,0,0,0,0,0,
plate10,h,6,m,1,0,1,0,0,0,
plate10,h,7,m,0,0,0,0,0,0,
plate10,h,8,m,1,1,0,0,1,0,
plate10,h,9,m,0,0,0,0,0,0,
plate10,h,10,m,0,0,0,0,0,0,
plate10,h,11,m,0,0,0,0,0,0,
plate10,h,12,m,0,0,0,0,0,0,
plate11,a,1,f,0,0,0,0,0,0,
plate11,a,2,f,0,0,0,0,0,0,
plate11,a,3,f,1,1,0,1,1,0,
plate11,a,4,f,0,0,0,0,0,0,
plate11,a,5,f,0,0,0,0,0,0,
plate11,a,6,f,0,0,0,0,0,0,
plate11,a,7,f,0,0,0,0,0,0,
plate11,a,8,f,0,0,0,0,0,0,
plate11,a,9,f,0,0,0,0,0,0,
plate11,a,10,f,0,0,0,0,0,0,
plate11,a,11,f,0,0,0,0,0,0,
plate11,a,12,f,1,1,0,0,0,0,
plate11,b,1,m,0,0,0,0,0,0,
plate11,b,2,m,1,1,0,0,0,0,
plate11,b,3,m,0,0,0,0,0,0,
plate11,b,4,m,0,0,0,0,0,0,
plate11,b,5,m,1,1,0,1,1,0,
plate11,b,6,m,0,0,0,0,0,0,
plate11,b,7,m,0,0,0,0,0,0,
plate11,b,8,m,0,0,0,0,0,0,
plate11,b,9,m,0,0,0,0,0,0,
plate11,b,10,m,1,0,1,0,0,0,
plate11,b,11,m,0,0,0,0,0,0,
plate11,b,12,m,0,0,0,0,0,0,
plate11,c,1,f,0,0,0,0,0,0,
plate11,c,2,f,0,0,0,0,0,0,
plate11,c,3,f,0,0,0,0,0,0,
plate11,c,4,f,0,0,0,0,0,0,
plate11,c,5,f,0,0,0,0,0,0,
plate11,c,6,f,1,0,1,0,0,0,
plate11,c,7,f,1,0,1,0,0,1,
plate11,c,8,f,0,0,0,0,0,0,
plate11,c,9,f,0,0,0,0,0,0,
plate11,c,10,f,0,0,0,0,0,0,
plate11,c,11,f,1,1,0,1,1,0,
plate11,c,12,f,0,0,0,0,1,0,
plate11,d,1,m,0,0,0,0,0,0,
plate11,d,2,m,0,0,0,0,0,0,
plate11,d,3,m,0,0,0,0,0,0,
plate11,d,4,m,0,0,0,0,0,0,
plate11,d,5,m,0,0,0,0,0,0,
plate11,d,6,m,0,0,0,0,0,0,
plate11,d,7,m,0,0,0,0,0,0,
plate11,d,8,m,0,0,0,0,0,0,
plate11,d,9,m,0,0,0,0,0,0,
plate11,d,10,m,0,0,0,0,0,0,
plate11,d,11,m,0,0,0,0,0,0,
plate11,d,12,m,0,0,0,0,0,0,
plate11,e,1,f,0,0,0,0,0,0,
plate11,e,2,f,1,1,0,1,1,0,
plate11,e,3,f,1,1,0,1,1,0,
plate11,e,4,f,0,0,0,0,0,0,
plate11,e,5,f,1,1,0,1,0,0,
plate11,e,6,f,1,1,0,1,0,0,
plate11,e,7,f,0,0,0,0,0,0,
plate11,e,8,f,0,0,0,0,0,0,
plate11,e,9,f,0,0,0,0,0,0,
plate11,e,10,f,0,0,0,0,0,0,
plate11,e,11,f,0,0,0,0,0,0,
plate11,e,12,f,0,0,0,0,0,0,
plate11,f,1,m,0,0,0,0,0,0,
plate11,f,2,m,1,1,0,0,1,0,
plate11,f,3,m,0,0,0,0,0,0,
plate11,f,4,m,0,0,0,0,0,0,
plate11,f,5,m,0,0,0,0,0,0,
plate11,f,6,m,0,0,0,0,0,0,
plate11,f,7,m,0,0,0,0,0,0,
plate11,f,8,m,0,0,0,0,0,0,
plate11,f,9,m,0,0,0,0,0,0,
plate11,f,10,m,0,0,0,0,0,0,
plate11,f,11,m,0,0,0,0,0,0,
plate11,f,12,m,0,0,0,0,0,0,
plate11,g,1,f,1,1,0,1,0,0,
plate11,g,2,f,0,0,0,0,0,0,
plate11,g,3,f,1,1,0,0,0,0,
plate11,g,4,f,1,1,0,1,0,0,
plate11,g,5,f,0,0,0,0,0,0,
plate11,g,6,f,0,0,0,0,0,0,
plate11,g,7,f,0,0,0,0,0,0,
plate11,g,8,f,0,0,0,0,0,0,
plate11,g,9,f,0,0,0,0,0,0,
plate11,g,10,f,0,0,0,0,0,0,
plate11,g,11,f,1,1,0,1,0,0,
plate11,g,12,f,0,0,0,0,0,0,
plate11,h,1,m,1,1,0,1,0,0,
plate11,h,2,m,0,0,0,0,0,0,
plate11,h,3,m,0,0,0,1,0,0,
plate11,h,4,m,0,0,0,0,0,0,
plate11,h,5,m,0,0,0,0,0,0,
plate11,h,6,m,0,0,0,0,0,0,
plate11,h,7,m,1,1,0,0,0,0,
plate11,h,8,m,0,0,0,0,0,0,
plate11,h,9,m,0,0,0,0,0,0,
plate11,h,10,m,0,0,0,0,0,0,
plate11,h,11,m,0,0,0,0,0,0,
plate11,h,12,m,0,0,0,0,0,0,
plate12,a,1,f,0,0,0,0,0,0,
plate12,a,2,f,0,0,0,0,0,0,
plate12,a,3,f,0,0,0,0,0,0,
plate12,a,4,f,0,0,0,0,0,0,
plate12,a,5,f,0,0,0,0,0,0,
plate12,a,6,f,1,0,1,0,1,0,
plate12,a,7,f,0,0,0,0,0,0,
plate12,a,8,f,1,1,0,1,1,0,
plate12,a,9,f,0,0,0,0,0,0,
plate12,a,10,f,0,0,0,0,0,0,
plate12,a,11,f,0,0,0,0,0,0,
plate12,a,12,f,0,0,0,0,0,0,
plate12,b,1,m,0,0,0,0,0,0,
plate12,b,2,m,0,0,0,0,0,0,
plate12,b,3,m,0,0,0,0,0,0,
plate12,b,4,m,0,0,0,0,0,0,
plate12,b,5,m,0,0,0,0,0,0,
plate12,b,6,m,1,0,1,1,0,0,
plate12,b,7,m,0,0,0,0,0,0,
plate12,b,8,m,0,0,0,0,0,0,
plate12,b,9,m,0,0,0,0,0,0,
plate12,b,10,m,0,0,0,0,0,0,
plate12,b,11,m,0,0,0,0,0,0,
plate12,b,12,m,0,0,0,0,0,0,
plate12,c,1,f,0,0,0,0,0,0,
plate12,c,2,f,0,0,0,0,0,0,
plate12,c,3,f,0,0,0,0,0,0,
plate12,c,4,f,0,0,0,0,0,0,
plate12,c,5,f,0,0,0,0,0,0,
plate12,c,6,f,0,0,0,0,0,0,
plate12,c,7,f,0,0,0,0,0,0,
plate12,c,8,f,0,0,0,0,0,0,
plate12,c,9,f,0,0,0,0,0,0,
plate12,c,10,f,0,0,0,0,0,0,
plate12,c,11,f,0,0,0,0,0,0,
plate12,c,12,f,0,0,0,0,0,0,
plate12,d,1,m,1,0,1,1,0,0,
plate12,d,2,m,0,0,0,0,0,0,
plate12,d,3,m,0,0,0,0,0,0,
plate12,d,4,m,0,0,0,0,0,0,
plate12,d,5,m,0,0,0,0,0,0,
plate12,d,6,m,0,0,0,0,0,0,
plate12,d,7,m,0,0,0,0,0,0,
plate12,d,8,m,0,0,0,0,0,0,
plate12,d,9,m,1,1,0,1,1,0,
plate12,d,10,m,0,0,0,0,0,0,
plate12,d,11,m,0,0,0,0,0,0,
plate12,d,12,m,0,0,0,0,0,0,
plate12,e,1,f,0,0,0,0,0,0,
plate12,e,2,f,1,0,1,0,0,0,
plate12,e,3,f,0,0,0,0,0,0,
plate12,e,4,f,1,1,0,1,1,0,
plate12,e,5,f,1,0,1,0,0,0,
plate12,e,6,f,1,1,0,1,0,0,
plate12,e,7,f,1,1,0,1,1,0,
plate12,e,8,f,0,0,0,0,0,0,
plate12,e,9,f,0,0,0,0,0,0,
plate12,e,10,f,0,0,0,0,0,0,
plate12,e,11,f,1,1,0,1,1,0,
plate12,e,12,f,0,0,0,0,0,0,
plate12,f,1,m,0,0,0,0,0,0,
plate12,f,2,m,0,0,0,0,0,0,
plate12,f,3,m,0,0,0,0,0,0,
plate12,f,4,m,0,0,0,0,0,0,
plate12,f,5,m,0,0,0,0,0,0,
plate12,f,6,m,0,0,0,0,0,0,
plate12,f,7,m,0,0,0,0,0,0,
plate12,f,8,m,0,0,0,0,0,0,
plate12,f,9,m,0,0,0,0,0,0,
plate12,f,10,m,0,0,0,0,0,0,
plate12,f,11,m,1,0,1,0,1,0,
plate12,f,12,m,0,0,0,0,0,0,
plate12,g,1,f,0,0,0,0,1,0,
plate12,g,2,f,1,1,0,0,1,0,
plate12,g,3,f,0,0,0,0,0,0,
plate12,g,4,f,0,0,0,0,0,0,
plate12,g,5,f,0,0,0,0,0,0,
plate12,g,6,f,0,0,0,0,0,0,
plate12,g,7,f,0,0,0,0,0,0,
plate12,g,8,f,0,0,0,0,0,0,
plate12,g,9,f,0,0,0,0,0,1,
plate12,g,10,f,1,0,1,1,0,0,
plate12,g,11,f,0,0,0,0,0,0,
plate12,g,12,f,0,0,0,0,0,0,
plate12,h,1,m,1,0,1,1,0,0,
plate12,h,2,m,1,0,1,1,0,0,
plate12,h,3,m,0,0,0,0,0,0,
plate12,h,4,m,0,0,0,0,0,0,
plate12,h,5,m,0,0,0,0,0,0,
plate12,h,6,m,0,0,0,0,0,0,
plate12,h,7,m,0,0,0,0,0,0,
plate12,h,8,m,0,0,0,0,0,0,
plate12,h,9,m,0,0,0,0,0,0,
plate12,h,10,m,0,0,0,0,0,0,
plate12,h,11,m,1,1,0,0,1,0,
plate12,h,12,m,0,0,0,0,0,0,
plate13,a,1,f,1,0,1,0,0,0,
plate13,a,2,f,0,0,0,0,0,0,
plate13,a,3,f,0,0,0,0,0,0,
plate13,a,4,f,0,0,0,0,0,0,
plate13,a,5,f,0,0,0,0,0,0,
plate13,a,6,f,0,0,0,0,0,0,
plate13,a,7,f,0,0,0,0,0,0,
plate13,a,8,f,1,1,0,1,1,0,
plate13,a,9,f,0,0,0,0,0,0,
plate13,a,10,f,1,1,0,0,0,0,
plate13,a,11,f,0,0,0,0,0,0,
plate13,a,12,f,1,0,1,1,1,0,
plate13,b,1,m,0,0,0,0,0,0,
plate13,b,2,m,0,0,0,0,0,0,
plate13,b,3,m,1,1,0,1,0,0,
plate13,b,4,m,0,0,0,0,0,0,
